plot_width,plot_length,plot_area_sqft,aspect_ratio,floors,bhk,family_size,parking_spaces,log_plot_area,area_per_bhk,sqft_per_person,frontage_ratio,total_potential_sqft,facing_direction_East,facing_direction_North,facing_direction_South,facing_direction_West,vastu_priority_False,vastu_priority_True,target_archetype_label,target_circulation_ratio
0.4444444444444444,0.17667238421955422,0.35963599456400197,-0.37476610531943344,0.0,0.0,0.6666666666666666,1.0,0.2943993250269764,0.5712192668508409,0.09255580604627092,0.39803031889746704,0.4011502902601591,0.0,0.0,0.0,1.0,0.0,1.0,3,0.213
-0.2560000000000001,-0.2384219554030873,-0.24098444318292594,-0.2699812884255547,0.0,0.0,0.3333333333333333,2.0,-0.28601880001368013,-0.38315754178542005,-0.4338365732870131,0.2726290928668891,-0.16186841539453878,0.0,1.0,0.0,0.0,0.0,1.0,4,0.111
0.46933333333333316,0.14236706689536896,0.3457134173963405,-0.4282277465918206,-1.0,0.0,0.0,1.0,0.28484393177750383,0.5490965019061297,0.458567398428068,0.46692898169045355,-0.1425177381208342,0.0,1.0,0.0,0.0,0.0,1.0,4,0.15
0.42311111111111105,-0.4373927958833618,-0.1331590144099821,-1.0130981021117351,0.0,0.5,0.3333333333333333,1.0,-0.14501546365694265,-0.419421382180787,-0.30973807587932806,1.587082305447042,-0.060793377768221885,1.0,0.0,0.0,0.0,0.0,1.0,2,0.167
0.7644444444444445,0.35506003430531735,0.696553187341235,-0.4132584870355522,1.0,0.0,-0.3333333333333333,1.0,0.49588557277286743,1.106575600084555,1.327897479488506,0.44672185935583597,1.412029671038486,0.0,1.0,0.0,0.0,0.0,1.0,3,0.205
-0.4586666666666669,-0.40137221269296725,-0.39333000751176944,-0.29564287623630053,0.0,-0.5,0.3333333333333333,0.0,-0.5420191129097317,-0.417040238891845,-0.6091742077864482,0.3021027501346824,-0.3046764136744786,0.0,0.0,0.0,1.0,0.0,1.0,4,0.156
0.09955555555555545,0.015437392795883458,0.06512876090210039,-0.27960438385458447,-1.0,0.5,0.0,1.0,0.062198356557176766,-0.16736035687992473,0.08181499002143539,0.28346896437976965,-0.27402709094818317,0.0,1.0,0.0,0.0,1.0,0.0,4,0.141
0.5191111111111109,1.130360205831904,1.1820313888745535,0.5426356589147286,0.0,0.5,0.3333333333333333,0.0,0.7172968446579886,1.2524327752225035,1.2039415330031782,-0.40423452846455243,1.1720597720920232,0.0,1.0,0.0,0.0,0.0,1.0,0,0.173
-0.8142222222222223,-0.5265866209262434,-0.549483064113812,0.05078855920876783,-1.0,-1.5,-1.6666666666666667,0.0,-0.9375919765716237,0.2559972009417667,0.8471154556877818,-0.044488037728747556,-0.5620941732960654,1.0,0.0,0.0,0.0,0.0,1.0,0,0.172
-0.7857777777777778,-0.588336192109777,-0.5618230089510474,-0.1694734028334669,0.0,-1.0,-1.0,0.0,-0.9793767338235961,-0.5361217007194454,-0.4584750043117254,0.16379275909092342,-0.4626209417329607,0.0,0.0,0.0,1.0,0.0,1.0,1,0.117
0.3093333333333332,0.6740994854202402,0.6545790255342817,0.2892274792836143,-1.0,0.0,0.6666666666666666,2.0,0.4734380053990014,1.039879290613679,0.38957979155887335,-0.2342727053726716,0.002246828639002326,0.0,0.0,0.0,1.0,0.0,1.0,0,0.139
0.3057777777777776,0.7495711835334476,0.7077692338568635,0.37797380379577655,0.0,0.5,0.6666666666666666,1.0,0.5017763294569428,0.6495564513189837,0.44314528050853713,-0.2972152595022737,0.7274887121049237,0.0,0.0,0.0,1.0,0.0,1.0,0,0.174
0.6542222222222219,0.5969125214408235,0.8396781980928133,-0.11066559743384118,0.0,0.0,0.3333333333333333,1.0,0.5679176809488213,1.3339990815590173,0.8099202242801176,0.10443503095291667,0.8511395398838959,0.0,0.0,0.0,1.0,1.0,0.0,3,0.206
0.8391111111111109,1.130360205831904,1.4710338144306252,0.22935044105854072,-1.0,0.5,0.0,1.0,0.824401789342534,1.619809168373558,1.9695807770961138,-0.19014810082021436,0.38491722210277357,0.0,1.0,0.0,0.0,1.0,0.0,0,0.175
0.9635555555555554,1.130360205831904,1.5834236465913196,0.12884255546645293,-1.0,0.0,-0.3333333333333333,1.0,0.8623890658866991,2.5157993716697407,2.7569018404907975,-0.11062591513166059,0.43759406579230276,1.0,0.0,0.0,0.0,1.0,0.0,0,0.142
0.03911111111111091,-0.19554030874785575,-0.09896039405251364,-0.4966586474204759,-1.0,0.0,0.3333333333333333,1.0,-0.1051292307714303,-0.15748347170691526,-0.27037818231735006,0.5605785865601013,-0.3509352827348957,0.0,0.0,0.0,1.0,1.0,0.0,4,0.152
0.8604444444444446,-0.058319039451114774,0.3633288033349963,-0.8334669874365146,-1.0,0.0,0.0,1.0,0.2969143146125595,0.5770870842414482,0.48222029221179197,1.1460302413727,-0.13426144915072025,0.0,1.0,0.0,0.0,1.0,0.0,2,0.199
-0.07111111111111111,0.332761578044597,0.1722202152609335,0.3373429564287626,0.0,0.5,0.6666666666666666,0.0,0.15480266705178664,-0.031226993417839733,-0.09618227511272093,-0.2685796941946124,0.2254676413674478,1.0,0.0,0.0,0.0,0.0,1.0,4,0.186
0.9315555555555557,0.13036020583190408,0.5796906985945536,-0.7008821170809946,-1.0,0.0,-0.3333333333333333,0.0,0.4317140091933686,0.9208828696178265,1.1395982703821415,0.8868062277689115,-0.03285314986024515,0.0,0.0,1.0,0.0,0.0,1.0,4,0.154
0.7146666666666665,1.130360205831904,1.3586439822699306,0.3416198877305536,1.0,0.0,-0.3333333333333333,2.0,0.784474352443014,2.1586278783284376,2.394716904427526,-0.2716757512908468,2.3429907546764137,0.0,1.0,0.0,0.0,0.0,1.0,0,0.156
0.295111111111111,0.2967409948542026,0.3666316881984942,-0.12242715851376647,0.0,0.5,0.6666666666666666,1.0,0.2991569135514033,0.21590652311774272,0.0996008574173996,0.11608836016356107,0.4077080197806923,0.0,1.0,0.0,0.0,1.0,0.0,3,0.2
0.29866666666666664,1.130360205831904,0.9829408290470374,0.8174284950547984,0.0,0.0,-0.6666666666666666,0.0,0.6339309775961015,1.5616412394579742,2.5020788676177097,-0.5610141467754991,0.9854332401634057,0.0,0.0,0.0,1.0,0.0,1.0,0,0.144
0.5475555555555555,0.751286449399657,0.8929372165167181,0.1309810211173484,0.0,0.0,0.3333333333333333,0.0,0.5931140027451924,1.4186268578384567,0.8712171208937416,-0.11196504321498012,0.9010642872500538,1.0,0.0,0.0,0.0,0.0,1.0,0,0.162
-0.9955555555555556,-0.88336192109777,-0.6894657469049791,-0.6067896284415932,1.0,-1.0,-0.6666666666666666,-1.0,-1.6353011777313509,-0.9417664681570681,-0.8663334318870574,0.7272772648222054,-0.5368415394538809,0.0,1.0,0.0,0.0,0.0,1.0,1,0.117
-0.4906666666666668,-0.864493996569468,-0.6075587896303178,-1.129644480085539,0.0,-1.0,-0.6666666666666666,0.0,-1.1572348778687016,-0.6814686308669062,-0.7013637371572178,1.9529466213207896,-0.5054934422704795,1.0,0.0,0.0,0.0,1.0,0.0,1,0.109
-0.7644444444444446,-0.26758147512864483,-0.448263405067864,0.5821972734562956,0.0,0.0,0.0,0.0,-0.659654570331984,-0.7125206831451502,-0.607537512011235,-0.42877538238941343,-0.3561707159750591,0.0,1.0,0.0,0.0,1.0,0.0,0,0.186
0.29866666666666664,0.7324185248713551,0.6897409873102704,0.36728147554129936,0.0,0.0,0.3333333333333333,0.0,0.49228596738417674,1.0957511170720686,0.6373544132709626,-0.28955672307122954,0.7105891206192216,0.0,1.0,0.0,0.0,0.0,1.0,0,0.158
-0.27022222222222225,-0.6620926243567752,-0.46803484084796987,-0.9286287089013635,-1.0,-0.5,0.0,0.0,-0.7067335278518976,-0.5753133754649911,-0.6340854214403625,1.365455617215947,-0.5239195871855515,0.0,0.0,0.0,1.0,0.0,1.0,4,0.136
0.23466666666666647,0.16981132075471705,0.24052570917410668,-0.2143811815022721,1.0,0.5,0.6666666666666666,2.0,0.20860982938563605,0.05560212553484607,-0.02739485549560212,0.2112111645794409,0.7708127284454954,1.0,0.0,0.0,0.0,1.0,0.0,3,0.199
0.6826666666666668,1.130360205831904,1.3297437397143235,0.3715584068430904,0.0,0.5,0.3333333333333333,1.0,0.7738690457283848,1.4402029317219314,1.3739467070736933,-0.29298311731604804,1.3105246183616426,1.0,0.0,0.0,0.0,0.0,1.0,0,0.153
0.31288888888888877,1.130360205831904,0.995785381293974,0.7981823041967393,0.0,1.0,1.3333333333333333,2.0,0.6395861051519068,0.6380978066754625,0.37424236824599,-0.5506411711076113,0.9974736615781552,0.0,0.0,1.0,0.0,0.0,1.0,1,0.14
0.14222222222222222,0.14236706689536896,0.17183029135343728,-0.16198877305533282,1.0,0.5,0.3333333333333333,1.0,0.15448462748975597,-0.031722659980027546,0.04128037126595769,0.1556875087336431,0.67422059772092,0.0,0.0,1.0,0.0,0.0,1.0,3,0.187
-0.472888888888889,-0.29674099485420236,-0.3512640989030524,-0.08072707832130438,0.0,-0.5,-0.3333333333333333,0.0,-0.462564224088601,-0.32791744722001515,-0.36043868726439504,0.07551038585648526,-0.265244033541174,0.0,1.0,0.0,0.0,0.0,1.0,4,0.146
-0.6222222222222223,-0.6260720411663806,-0.5345742088271892,-0.5223202352312217,0.0,-1.0,-0.6666666666666666,0.0,-0.8899171109393934,-0.449525836619554,-0.5543646980560277,0.5976708344479457,-0.4370780477316706,0.0,1.0,0.0,0.0,0.0,1.0,1,0.109
-0.0960000000000001,-0.20926243567752992,-0.16169226975853396,-0.39508152900294047,0.0,0.0,-0.3333333333333333,1.0,-0.1799253515847197,-0.25716347520573807,-0.05498373863552367,0.42356831863657235,-0.0875403139109869,1.0,0.0,0.0,0.0,0.0,1.0,3,0.212
0.6115555555555554,0.012006861063464885,0.30990922800800486,-0.6474204758086075,1.0,0.0,-0.6666666666666666,2.0,0.25972058725496333,0.49220418546676487,1.1465185896962078,0.7939879072756116,0.868372393033756,0.0,1.0,0.0,0.0,0.0,1.0,2,0.173
-0.9671111111111113,-0.5591766723842194,-0.6007924630002353,0.37583533814488135,1.0,-1.0,-0.3333333333333333,0.0,-1.1282333647150764,-0.6599654491249298,-0.7625009239411633,-0.29566394093524034,-0.4121586755536443,1.0,0.0,0.0,0.0,0.0,1.0,0,0.178
0.6862222222222221,1.130360205831904,1.3329548777760576,0.368350708366747,1.0,0.0,0.0,1.0,0.7750545414557501,2.1178082790894317,1.7841765836351537,-0.2906084769026784,2.306869490432165,1.0,0.0,0.0,0.0,0.0,1.0,0,0.159
-0.22400000000000014,0.26415094339622647,0.04294897157569398,0.46885859395883456,0.0,0.0,-0.3333333333333333,2.0,0.0415672909705981,0.06800836801784413,0.2747523837682017,-0.35790191954184375,0.10428940012900455,0.0,0.0,1.0,0.0,0.0,1.0,0,0.15
-0.8604444444444446,-0.6054888507718695,-0.586158848118904,-0.05613472333600642,0.0,-1.0,-0.6666666666666666,0.0,-1.0689644979325703,-0.6134602628490622,-0.6582618818833617,0.05121257471899115,-0.4854332401634057,0.0,1.0,0.0,0.0,0.0,1.0,1,0.117
0.01422222222222217,0.22126929674099494,0.1534809310006708,0.07538091419406578,-1.0,1.0,1.3333333333333333,1.0,0.13936986568870627,-0.2541748974043109,-0.30435545864439356,-0.06618285925596253,-0.2326166415824554,1.0,0.0,0.0,0.0,0.0,1.0,0,0.156
-0.3271111111111112,0.10291595197255574,-0.0974236351229694,0.3843892007484633,0.0,0.0,1.0,1.0,-0.10338378799810762,-0.15504158496672463,-0.4448212071188639,-0.3014996079563523,-0.027295205332186587,1.0,0.0,0.0,0.0,1.0,0.0,0,0.18
-0.6328888888888891,0.025728987993138934,-0.28527521173441595,0.8976209569633792,-1.0,-0.5,-1.0,0.0,-0.3522131674609158,-0.18811031982641932,0.28418890285066656,-0.6023734080057765,-0.4382605891206192,0.0,1.0,0.0,0.0,0.0,1.0,1,0.149
0.430222222222222,0.6140651801029161,0.6957962762266835,0.09890403635391612,1.0,1.0,0.6666666666666666,1.0,0.4954864339621973,0.3203123671237005,0.4310878483258186,-0.08591996994116238,1.4109653837884328,0.0,0.0,1.0,0.0,0.0,1.0,0,0.144
0.8960000000000001,-0.3259005145797597,0.12228701840096785,-1.0804597701149428,0.0,1.0,1.0,1.0,0.11298460528710857,-0.2872193348835062,-0.24814493146409775,1.789049262026646,0.1786605031176091,0.0,0.0,1.0,0.0,1.0,0.0,3,0.198
0.15644444444444439,0.293310463121784,0.282522807681501,0.009088479016305752,0.0,0.5,0.6666666666666666,2.0,0.2399438236667725,0.1089883299681463,0.014898551260255745,-0.007982724004379074,0.3288647602666094,0.0,0.0,0.0,1.0,0.0,1.0,0,0.157
-0.38044444444444453,0.05317324185248728,-0.1489394643133613,0.3929430633520452,1.0,0.0,0.3333333333333333,1.0,-0.16412961961633465,-0.23689945986923153,-0.3279001193204017,-0.30762755760097343,0.22318856159965583,0.0,0.0,0.0,1.0,0.0,1.0,3,0.165
0.7324444444444442,0.5231560891938251,0.8282557212732163,-0.23790430366212242,1.0,0.0,0.0,0.0,0.5624064325658692,1.3158489383259595,1.1064965383004408,0.23655309339389538,1.5972156525478396,0.0,0.0,1.0,0.0,0.0,1.0,3,0.186
0.8426666666666668,-0.21955403087478553,0.20343706456107755,-0.96819032344293,0.0,1.0,1.0,2.0,0.17985374992892836,-0.20125520267659938,-0.17550262399290414,1.4665885448325184,0.2547301655557945,1.0,0.0,0.0,0.0,0.0,1.0,2,0.179
0.583111111111111,0.18010291595197253,0.43803363667119666,-0.46565089548249144,0.0,1.0,1.0,1.0,0.34612855852806046,0.047258405071349374,0.03449893644106083,0.5172415495802389,0.47463986239518385,1.0,0.0,0.0,0.0,0.0,1.0,2,0.193
0.049777777777777726,0.7289879931389365,0.5000086012626653,0.6923282544774126,-1.0,0.5,1.0,1.0,0.38472957591630186,0.38545364424261436,0.08997647029837127,-0.4929114118087186,-0.07019995699849495,0.0,1.0,0.0,0.0,0.0,1.0,0,0.16
0.6755555555555556,0.19039451114922826,0.49750850091460097,-0.5126971398021921,0.0,0.0,0.0,0.0,0.383208725931316,0.7902965981237565,0.6623888190800009,0.5834630106180159,0.5303913136959795,0.0,0.0,0.0,1.0,0.0,1.0,3,0.209
-1.0026666666666668,-0.5591766723842194,-0.6102882569827918,0.49879711307137137,1.0,-1.0,-0.6666666666666666,0.0,-1.1692452277547127,-0.6901427957051951,-0.7068611870796068,-0.37712525467055397,-0.42551064287250057,1.0,0.0,0.0,0.0,0.0,1.0,0,0.169
0.455111111111111,1.130360205831904,1.1242309037633391,0.6164127238706233,0.0,0.5,0.6666666666666666,0.0,0.693995655138851,1.1789574965922927,0.8625452731170077,-0.4488999372923,1.1178778757256504,0.0,0.0,1.0,0.0,0.0,1.0,0,0.174
-0.8391111111111111,-0.5506003430531731,-0.5638643752902928,0.04437316225608137,-1.0,-1.0,-0.3333333333333333,0.0,-0.9865095447782507,-0.5426091013127874,-0.702999113016483,-0.03955466118177651,-0.5688346592130725,0.0,0.0,1.0,0.0,0.0,1.0,0,0.143
-0.31644444444444464,0.1063464837049743,-0.0901985744840676,0.3715584068430904,0.0,0.0,0.0,1.0,-0.09522942190956926,-0.14356107268075416,-0.1267493286027545,-0.29289444569372797,-0.020522468286389983,0.0,0.0,0.0,1.0,1.0,0.0,0,0.164
0.910222222222222,1.130360205831904,1.5352565756653076,0.17054263565891475,0.0,1.0,1.3333333333333333,0.0,0.8463342408447556,1.209572196021547,0.8088642915219159,-0.14447072626632868,1.503171360997635,0.0,1.0,0.0,0.0,1.0,0.0,0,0.152
-1.0133333333333334,-0.5506003430531731,-0.6110681047977844,0.5682972467254745,0.0,-1.0,-0.6666666666666666,0.0,-1.1727109151730117,-0.6926211285161347,-0.7084318870574321,-0.41987440980997326,-0.5087830574070092,0.0,1.0,0.0,0.0,0.0,1.0,0,0.168
-0.4195555555555557,-0.2126929674099484,-0.29250027237331777,-0.009088479016305752,0.0,-0.5,-0.6666666666666666,0.0,-0.3635635417664784,-0.2034176695410466,-0.0668009461157513,0.008252420074573706,-0.21015910556869485,0.0,0.0,0.0,1.0,0.0,1.0,0,0.163
0.725333333333333,1.130360205831904,1.368277396455133,0.3309275594760759,0.0,0.0,0.3333333333333333,2.0,0.7879777289405101,2.173935228043065,1.4182958829181755,-0.26460522958323046,1.3466458826058911,0.0,1.0,0.0,0.0,0.0,1.0,0,0.155
-0.8177777777777779,-0.2109777015437392,-0.450442391609755,0.8890670943597972,-1.0,-0.5,-0.3333333333333333,0.0,-0.6647062592463724,-0.5380411937788987,-0.5202435508906792,-0.5979389944507191,-0.5156740485917007,1.0,0.0,0.0,0.0,0.0,1.0,0,0.164
-0.7964444444444445,-0.18010291595197242,-0.4319095376534609,0.8986901897888269,0.0,-0.5,-0.6666666666666666,0.0,-0.622747417297267,-0.4987766268918548,-0.3475866656811294,-0.6031544254123444,-0.3408406794237798,1.0,0.0,0.0,0.0,1.0,0.0,0,0.156
-0.8604444444444446,-0.7049742710120067,-0.6160912421943542,-0.3309275594760759,0.0,-1.0,-1.0,0.0,-1.195409871762722,-0.708584507504246,-0.6042113238228989,0.3442503104718543,-0.5134917222102774,1.0,0.0,0.0,0.0,1.0,0.0,1,0.096
-0.35555555555555557,0.04459691252144097,-0.1407510622559392,0.33520449077786685,1.0,0.0,0.0,2.0,-0.1541530696664742,-0.22388821261179825,-0.19462820607583703,-0.2672423788752994,0.23470221457751028,0.0,1.0,0.0,0.0,0.0,1.0,0,0.164
-0.6044444444444446,-0.890222984562607,-0.6351745769612313,-1.10077519379845,0.0,-1.5,-1.3333333333333333,-1.0,-1.2882037046262864,-0.2886528803329713,-0.45240779067189,1.8545979760894011,-0.5313803483121909,1.0,0.0,0.0,0.0,0.0,1.0,1,0.09
-0.9884444444444446,-0.6843910806174955,-0.6381334113181149,0.035819299652499435,0.0,-1.5,-0.6666666666666666,-1.0,-1.3036309154497134,-0.30745905283951336,-0.7629444156996081,-0.03152017597697701,-0.5341539453880886,0.0,1.0,0.0,0.0,1.0,0.0,0,0.175
-0.4088888888888889,-0.4065180102915951,-0.3794762404454308,-0.368350708366747,-1.0,-0.5,-0.3333333333333333,0.0,-0.5149501566273946,-0.3876890032485597,-0.4058965925049893,0.3898094958269235,-0.48241238443345513,0.0,0.0,1.0,0.0,0.0,1.0,4,0.134
-0.10666666666666667,-0.4802744425385933,-0.32431347588492665,-0.7714514835605456,-1.0,-0.5,-0.3333333333333333,0.0,-0.41559940958359304,-0.2708186030464056,-0.31701345258333957,1.0191556986230377,-0.4565577295205332,1.0,0.0,0.0,0.0,0.0,1.0,2,0.168
0.7537777777777779,-0.03773584905660358,0.333373472559105,-0.7671745522587546,0.0,0.0,0.0,2.0,0.2762760055477838,0.5294885158431071,0.4419980535639489,1.010813967790467,0.3765319286175016,1.0,0.0,0.0,0.0,1.0,0.0,2,0.184
0.4728888888888888,0.9759862778730704,1.0164284116908362,0.43464314354450684,0.0,1.0,1.3333333333333333,1.0,0.6485898774198011,0.6599654491249299,0.3908733091876708,-0.33550572739489415,1.0168243388518599,0.0,1.0,0.0,0.0,0.0,1.0,0,0.152
0.9137777777777779,0.018867924528302032,0.4623924125394941,-0.7885592087677095,0.0,0.5,0.3333333333333333,0.0,0.3615284691107273,0.3376363994197788,0.3756942757885178,1.0537932195622437,0.49747366157815526,0.0,0.0,1.0,0.0,0.0,1.0,3,0.201
0.6968888888888887,0.3259005145797598,0.6293715917496688,-0.3982892274792838,1.0,1.0,0.6666666666666666,1.0,0.45964081293304154,0.24994715319741387,0.3641945080937245,0.42713107050697857,1.3175661148140185,0.0,1.0,0.0,0.0,1.0,0.0,3,0.181
-0.6684444444444446,-0.16809605488850765,-0.3749118370576801,0.5650895482491316,-1.0,-0.5,-0.6666666666666666,0.0,-0.506233118743979,-0.3780186458097952,-0.23278697612536034,-0.41792359458167466,-0.4802730595570845,0.0,1.0,0.0,0.0,0.0,1.0,0,0.153
0.6506666666666666,1.130360205831904,1.3008434971587162,0.4036353916065224,0.0,0.5,0.3333333333333333,1.0,0.7631179172694024,1.4034652924068258,1.3406848251903316,-0.31443648488228726,1.2834336701784563,0.0,0.0,0.0,1.0,0.0,1.0,0,0.155
0.7466666666666667,1.130360205831904,1.3875442248255376,0.31168136861801676,0.0,0.5,0.0,1.0,0.7949377402114175,1.513678210352142,1.8574759159336731,-0.2505114459144601,1.3647065147280155,0.0,0.0,0.0,1.0,0.0,1.0,0,0.154
0.4479999999999998,0.39279588336192117,0.5329457030958812,-0.15022721197540778,0.0,0.0,0.0,1.0,0.4044943377178548,0.8466057774311354,0.7099717889964766,0.14418433828756014,0.5636099763491723,0.0,0.0,1.0,0.0,0.0,1.0,3,0.185
-0.5226666666666667,-0.005145797598627738,-0.24472312535480215,0.5661587810745793,-1.0,-1.0,-1.0,1.0,-0.2913948747863671,0.47161215549351626,0.39309076797989484,-0.41893519714283256,-0.41925392388733607,0.0,1.0,0.0,0.0,0.0,1.0,0,0.172
0.6471111111111112,0.41166380789022294,0.6739146640060094,-0.2828120823309276,0.0,0.5,0.0,2.0,0.4838587188547367,0.6065209309784312,0.8992565353438289,0.28787252091486915,0.6957536013760481,1.0,0.0,0.0,0.0,0.0,1.0,1,0.223
-0.5262222222222224,-0.36020583190394495,-0.39787147419907914,-0.11921946003742312,1.0,0.0,0.6666666666666666,0.0,-0.5511006294847351,-0.6324486657093499,-0.6702962155369945,0.11314334126440273,-0.12683293915287028,0.0,1.0,0.0,0.0,1.0,0.0,4,0.127
-0.952888888888889,-0.8027444253859347,-0.6617811494727426,-0.4325046778936113,0.0,-1.5,-1.0,-1.0,-1.4392655309363187,-0.4577626486088535,-0.7269107103259663,0.47217516940868604,-0.5563212212427434,0.0,1.0,0.0,0.0,0.0,1.0,1,0.123
-0.16,0.2315608919382504,0.061504762232428976,0.3202352312215987,-1.0,0.0,0.3333333333333333,1.0,0.05886439220706736,0.09749323925387605,-0.08569554290782762,-0.2565338599060806,-0.2757256503977639,0.0,0.0,0.0,1.0,0.0,1.0,0,0.156
-0.38755555555555576,0.39451114922813035,0.010929337760116436,1.0002673082063624,0.0,0.0,-0.3333333333333333,1.0,0.01078917416886834,0.017129653252082894,0.22315950920245392,-0.6529884172095589,0.07427434960223604,0.0,0.0,1.0,0.0,0.0,1.0,0,0.173
-0.010666666666666819,0.9022298456260721,0.5620294392550159,1.0205827318898693,1.0,1.0,0.6666666666666666,2.0,0.4215408865148217,0.17861004405115083,0.2963772266982037,-0.6622925932974043,1.2228768006880237,1.0,0.0,0.0,0.0,0.0,1.0,0,0.174
-0.9884444444444446,-0.44253859348198965,-0.5770071046429617,0.8334669874365147,-1.0,-1.0,-0.6666666666666666,0.0,-1.0340590251440824,-0.5843762983912705,-0.6398292556729986,-0.5693186028587016,-0.5749946248118685,0.0,1.0,0.0,0.0,1.0,0.0,0,0.143
-0.7502222222222222,-0.4665523156089193,-0.5110182174743253,0.05934242181234977,-1.0,-1.0,-0.6666666666666666,0.0,-0.8200570911027634,-0.37466560730087695,-0.5069203193140661,-0.052315095194942,-0.5440657923027306,0.0,1.0,0.0,0.0,0.0,1.0,0,0.148
-0.8213333333333334,-0.5403087478559175,-0.5557906567350754,0.030473135525260604,-1.0,-1.5,-1.3333333333333333,0.0,-0.958671301846557,0.21590652311774272,-0.13263175400990468,-0.027366432309580645,-0.5650505267684369,0.0,0.0,1.0,0.0,1.0,0.0,0,0.142
-0.21688888888888894,0.030874785591766915,-0.07960181888034501,0.09890403635391612,0.0,-0.5,0.0,0.0,-0.08342143913630985,0.2476389020499702,-0.11252063468598315,-0.08626998642766985,-0.010589120619221673,0.0,1.0,0.0,0.0,0.0,1.0,0,0.165
-0.7004444444444445,-0.3379073756432246,-0.44950198689167575,0.25501202886928653,-1.0,-0.5,-0.6666666666666666,0.0,-0.6625220522469344,-0.5360488085779472,-0.3830198092985439,-0.2089409303832955,-0.5152332831649108,0.0,0.0,1.0,0.0,0.0,1.0,0,0.171
