source_id,original_path,processed_path,split,source_hash,geometry_hash,is_real,is_duplicate
cubicasa5k/labels/train/10072.txt,CubiCasa5K/labels/train/10072.txt,raw_cubicasa\train\10072.txt,train,cb8a95a0c1db3bce7aa9c0221cd51f9b80e00ad001e897e7c06c6b18b388c91e,d4586a2ef71b53b16b54d0ecdc126ce4b569c2c87545395928aaee16f1db35dd,True,False
cubicasa5k/labels/train/10075.txt,CubiCasa5K/labels/train/10075.txt,raw_cubicasa\train\10075.txt,train,74927d07c3e11bcef63ae804542934a7cbc4d687ea7fab5b4a0ddd9c98aee49b,1ada572d11a3096c8441f766a3bb68d5a63304c4d338c6a365b76ff454ea1293,True,False
cubicasa5k/labels/train/10080.txt,CubiCasa5K/labels/train/10080.txt,raw_cubicasa\train\10080.txt,train,c25937c36c3df2815420d8bd6fcbbb6bff0c6c550c9c7180b83c28add3cd3b8d,69e0b490315d4ff2738a95a73e75bd79e424382b7d51644a1cb9770783768574,True,False
cubicasa5k/labels/train/10083.txt,CubiCasa5K/labels/train/10083.txt,raw_cubicasa\train\10083.txt,train,ccd477716f57c2992282e8b3fd313d11d7778debe80934286738d6ab44147fd9,62a3bd3328d4c69f3fd514ff587a9a64aaf068b4d3ef4e0e9d9b043117f39c14,True,False
cubicasa5k/labels/train/10084.txt,CubiCasa5K/labels/train/10084.txt,raw_cubicasa\train\10084.txt,train,a3256a08e13d1ab5b26cb54e9baaaa740df90247057124802ad93970cedb2c7f,54b753f94db6ec4abb9de1e5ae021722a3d14df540156aead03b9ccbd1f3a0d9,True,False
cubicasa5k/labels/train/10088.txt,CubiCasa5K/labels/train/10088.txt,raw_cubicasa\train\10088.txt,train,1ad0eba5e60390ded253d0c7c2a7912a3b55e6147da392c59616cf0e9e84341e,b9aff6b11d2399d7e96e4a93241f337219e7b30fb2312813cc3a76178b2e8cea,True,False
cubicasa5k/labels/train/10089.txt,CubiCasa5K/labels/train/10089.txt,raw_cubicasa\train\10089.txt,train,2aeb6f56125e05ecd422e96c092d3c3559fe58c250a9afaa16f0d17bd69aa114,7525802fb1f55e62ac276b2b2439353648aa16c1edd1aa60464853ba14895a34,True,False
cubicasa5k/labels/train/10092.txt,CubiCasa5K/labels/train/10092.txt,raw_cubicasa\train\10092.txt,train,d4c3608727d4202cc26e515a7d20b535fd07f52f02b3b67cdf7d28501ffb4227,a03ff0d385a5e4ba5fbd75e5a9480990ae49d90f0470e4ff6ab75b0a0313f826,True,False
cubicasa5k/labels/train/10095.txt,CubiCasa5K/labels/train/10095.txt,raw_cubicasa\train\10095.txt,train,5f62fd8ad5430d91c12df436c7bf8de9d74692c5de37ef0e4fabe27182f4aea1,4a09296b414a5ced8c69541a91acc34f0559dcb81facfe9d4d6baae75aedfc2b,True,False
cubicasa5k/labels/train/10096.txt,CubiCasa5K/labels/train/10096.txt,raw_cubicasa\train\10096.txt,train,ce071c6dd9ead554049aee987aa5d1c406416954f5ad2d33cf3b43aae0d9566a,d307fb83c3a7d7532e96d21a0262279dbfdf07d1887f8e49a19037ed58e3e8b3,True,False
cubicasa5k/labels/train/10097.txt,CubiCasa5K/labels/train/10097.txt,raw_cubicasa\train\10097.txt,train,f72b66f6c294eab59a5b8fbc358080a99097c1fcc6b5edba1de35a37f1960ef9,67ed83d372a8825f52b6c1ebb7dc0f350e8615333c999e847b567c8cb43e5aee,True,False
cubicasa5k/labels/train/10102.txt,CubiCasa5K/labels/train/10102.txt,raw_cubicasa\train\10102.txt,train,089e5f2a395ff58b014ff179393ba79ad3a7651a5f79b3ddaeba44c8bcfc7258,c883638a76e2665e46fdfb9cab3e7074eb586d638ae83517dabab1d00a10db73,True,False
cubicasa5k/labels/train/10105.txt,CubiCasa5K/labels/train/10105.txt,raw_cubicasa\train\10105.txt,train,88043af055bbb9eb278915e403e043eceabdca154757544eef91fe10adc863db,8ea6b4d80a8b4fc5df9088b857ef428d858a8bf47a4791919dd503f5efa32af3,True,False
cubicasa5k/labels/train/10106.txt,CubiCasa5K/labels/train/10106.txt,raw_cubicasa\train\10106.txt,train,1f904d4a3668caf39c8de9e3ce1c345c1771757977c3bd5800ce8184ba9b0d3d,b1daa17900a9ce837ec6739a0aeaeac89b737bcf07f2149e9bd18c8e3bc8beb0,True,False
cubicasa5k/labels/train/10108.txt,CubiCasa5K/labels/train/10108.txt,raw_cubicasa\train\10108.txt,train,a65c9f8d96ca488d2fa34d71c9fe44c5ab73f7acc3511fdb01cfb753c67e884f,e63c8a312a2eceb84aba89f8966e091965367618963f362f98819416f613a4bc,True,False
cubicasa5k/labels/train/10112.txt,CubiCasa5K/labels/train/10112.txt,raw_cubicasa\train\10112.txt,train,a8263baebfa25e409fbe1433d2d1067ab3560608678f7a66e82c7748d770fd2c,f180242068fbad95de11d87af59750ce3fd4bd3e0f587ea35ef1a847bbfbca0a,True,False
cubicasa5k/labels/train/10113.txt,CubiCasa5K/labels/train/10113.txt,raw_cubicasa\train\10113.txt,train,98a6b74aeee5ec960b08d682a0675e2e42e52f640e6a5e96b79435f8f98f60c1,1dbd07bd55365892a38cf370aba3925f6c08179d8f7aa12517b8919e5c2ff2a6,True,False
cubicasa5k/labels/train/10114.txt,CubiCasa5K/labels/train/10114.txt,raw_cubicasa\train\10114.txt,train,a16f872119f17b15d176c48cdaca580f35254eec29ca79ad7201bb44de0e5d3a,fce3459cf806d2c47c636bd37a013ef6706278e11f2b098a1850d94ed0ebf30f,True,False
cubicasa5k/labels/train/10116.txt,CubiCasa5K/labels/train/10116.txt,raw_cubicasa\train\10116.txt,train,79a0296324561ce304848e4d4e1c2f924551dfa4ce36ae6617a5774def7d28f9,16bb62cfccb2e8c5ef427ce34775b72d957453c678aeb5ae22d8329b2054d345,True,False
cubicasa5k/labels/train/10118.txt,CubiCasa5K/labels/train/10118.txt,raw_cubicasa\train\10118.txt,train,0280874acdd670b88be7514074ce8fddabe172743db1a915bf225ec3b30e7413,0c919aa5c01bba50a9ac01345606180bc55e5350bc2bb8a5183e6a448c9d9dfd,True,False
cubicasa5k/labels/train/10119.txt,CubiCasa5K/labels/train/10119.txt,raw_cubicasa\train\10119.txt,train,57cb70abcfe0dafe9e0a091328b0e5874de48bc5523bed3b42832c6776b03b44,7e9c47e1fcebae3a03cbc026f457c1bdd3b4e72cecd2bb94464b81203192a616,True,False
cubicasa5k/labels/train/10122.txt,CubiCasa5K/labels/train/10122.txt,raw_cubicasa\train\10122.txt,train,16584ccca31d15a56c0099f4719421ce0f0a325d6a167d313d1a98515bcb0888,f2b15ddbc4ac400b0cf88bfabdcf07e3d776b29d33d3e78b1b26a1f39b1d54af,True,False
cubicasa5k/labels/train/10126.txt,CubiCasa5K/labels/train/10126.txt,raw_cubicasa\train\10126.txt,train,b41a787c4df745781e86a518a8405a524a03021c659493978d3ac70b8b8a652c,8406ec9cfefbddcf798c03f0ed2dc46218941a78f0dbf52987416bdf5db7cd7f,True,False
cubicasa5k/labels/train/10127.txt,CubiCasa5K/labels/train/10127.txt,raw_cubicasa\train\10127.txt,train,397d2ffac8f2b767c81298675103c198656b78700a0dfb5416d0634ddeca1061,16d2548ddffdf77a82595ca9eba1d393b1649ccb70397072fec8345f86a4ea20,True,False
cubicasa5k/labels/train/10128.txt,CubiCasa5K/labels/train/10128.txt,raw_cubicasa\train\10128.txt,train,bf6f06ec49aec2369be116bf3740504d9412b38d18ffd7e88b6f7a8da798bbaa,2574d98d44e22f29562e5677dfcc6b42036e3bf77b04ddc4dc360ad19b1a86d2,True,False
cubicasa5k/labels/train/10129.txt,CubiCasa5K/labels/train/10129.txt,raw_cubicasa\train\10129.txt,train,fa013646cfb5dab5bc44627aa0253e91ca7cf94680c5f7f74105f897f8ac68a0,c0b87ae691ba6396b8d39ea7e0d6f1eeb7f18c2310a760be2e5baa86aa284d7f,True,False
cubicasa5k/labels/train/10130.txt,CubiCasa5K/labels/train/10130.txt,raw_cubicasa\train\10130.txt,train,bdb97aaf85d46da8151a8b469e0e2966c026cdffc9026e93a71208ab675dd81e,8aa64085ec73af700807eacd8bf65e7ba12441d1538ec77c6ca370e5d016e4cc,True,False
cubicasa5k/labels/train/10131.txt,CubiCasa5K/labels/train/10131.txt,raw_cubicasa\train\10131.txt,train,3c24269cd3a3c6f3eb54e15d7dee4d50c8cd4f9ea9a5ecb38f55c815d447e9a8,867743896add4a31a3dd217e733ed151c13f2343ffa8a8e12f11822b08c60fe3,True,False
cubicasa5k/labels/train/10135.txt,CubiCasa5K/labels/train/10135.txt,raw_cubicasa\train\10135.txt,train,b8b4fe4f47d6c264cfe6cdc14fdf5ea8deaa10366e98f56b3eb8c22ce3552f4d,cd97d1cef8676e45cee7bad746988dd4733694314756e051049b175f39bb0eb6,True,False
cubicasa5k/labels/train/10136.txt,CubiCasa5K/labels/train/10136.txt,raw_cubicasa\train\10136.txt,train,7b9adcb37e791478bf04cd541bcd113325490a8a931db85739e86db5f132e87e,89e4db02a2724115e580b411eb8970d1fd84672f91efa69f520957db82ce7a1a,True,False
cubicasa5k/labels/train/10139.txt,CubiCasa5K/labels/train/10139.txt,raw_cubicasa\train\10139.txt,train,46d126d2da74bd435d69af2c16e0225969ca7155b82074a8427661581a201ecb,6e4ce3767436186fd51a28b3fcfe3babfe43237e44e94e63887e7336c7b26805,True,False
cubicasa5k/labels/train/1014.txt,CubiCasa5K/labels/train/1014.txt,raw_cubicasa\train\1014.txt,train,becb3ea50d782680257cf731942e7c71f3a012066c7bea2e38d967ae229facf1,035a9e65cdeccd7fc9d485a470e3c5806eece6c69ad1b2d04aba79e264a61a06,True,False
cubicasa5k/labels/train/10140.txt,CubiCasa5K/labels/train/10140.txt,raw_cubicasa\train\10140.txt,train,d1694bb44591f74797fbdfc3a9f65309f6114995db403c416c9271c932cde0ca,9eead26cfa81ffaa543790fdb044f8cec4d079a7107479d6af002fb28858e6c4,True,False
cubicasa5k/labels/train/10142.txt,CubiCasa5K/labels/train/10142.txt,raw_cubicasa\train\10142.txt,train,63597b68a4774306ed2c9cd019c738493a38ce503e479dda61f2fa4a73c539ad,48189e694530525960769d2ee8b6a188a75601c57accf19200335c545d30345b,True,False
cubicasa5k/labels/train/10146.txt,CubiCasa5K/labels/train/10146.txt,raw_cubicasa\train\10146.txt,train,8c1c96f05bf60c062c64c85eafcfca038722caa62d33c5c2120e3b7f06619b31,496116b0d3ac4c592a50f988eac8ea4360cba6e537dfc97fb47de585dedd4498,True,False
cubicasa5k/labels/train/10147.txt,CubiCasa5K/labels/train/10147.txt,raw_cubicasa\train\10147.txt,train,47954c1740f7f278c88894365218946cd646fcce5ab79f9a497909470aa8c44f,06ca04868436f53e86b6aaf5974bbebd2e75a94ad200b83cde6d68dac0596bfd,True,False
cubicasa5k/labels/train/10149.txt,CubiCasa5K/labels/train/10149.txt,raw_cubicasa\train\10149.txt,train,5c01030319b30c2e63e84bcc6e1ffb2fffc42d495d4b6f50f9ad8bcd6c5c95c0,0b7c80d3f3bdde04046e69097aaa713a1a84fd9a0a9ff4f9449aa9015d9732c4,True,False
cubicasa5k/labels/train/10150.txt,CubiCasa5K/labels/train/10150.txt,raw_cubicasa\train\10150.txt,train,152d75ea2e6a1ee19d887a89520434fbc1977a4dd6bc2bc860da386ac46f5c2e,fcf50369b78df15e5a6b064300e441f737b9b438c739f46c53711189991809ba,True,False
cubicasa5k/labels/train/10152.txt,CubiCasa5K/labels/train/10152.txt,raw_cubicasa\train\10152.txt,train,3e3c4291df90869b6076523e6935b89ad1fa6a9333b5c83fc155b3ab37f48f96,5a39718a1ce5b24ef338103648a361bc4e46a54cc46bdd3f63264a0c0ff547c7,True,False
cubicasa5k/labels/train/10153.txt,CubiCasa5K/labels/train/10153.txt,raw_cubicasa\train\10153.txt,train,26eb4096c0067d33bdfdff6e8082c24d3c9dfba5de3c644b70d2eab007a13c99,87cd54664f095e48a5348c9a01e3d7ec2a1790c237a2e73ae2c806e177567ad4,True,False
cubicasa5k/labels/train/10155.txt,CubiCasa5K/labels/train/10155.txt,raw_cubicasa\train\10155.txt,train,4c960c45bf92c9804e43ea48affb01a3511a0a1eb0e2e7660db88260b93fc873,540f2099a2fc5235a8e843f2234f06151ef479a9ab1b32755977d1f030a3f0a8,True,False
cubicasa5k/labels/train/10156.txt,CubiCasa5K/labels/train/10156.txt,raw_cubicasa\train\10156.txt,train,c7105564920bca865df97f4f996d90db3ef8dd7392ad05f6753ca73fa4093319,aeee5b6eabe0268732511fd538c63ceaee98f353fe1353a5111ff20a4404164e,True,False
cubicasa5k/labels/train/10158.txt,CubiCasa5K/labels/train/10158.txt,raw_cubicasa\train\10158.txt,train,1691c40c8438fd643bae99a632076390965443e47146f2ff7e1e5996e3d7c3c8,601fecaaf60abec7c290fb7b3d04fbb088c3f8ec75d31736680f8fe1e6b1477a,True,False
cubicasa5k/labels/train/10159.txt,CubiCasa5K/labels/train/10159.txt,raw_cubicasa\train\10159.txt,train,43654eaff6c8bb33b5dcbf12b4e967c47d5d234dd46bcbae89fad604502b7156,622547f7b273137ccdde969c603cca0014534b5c18dcdc6e0f886154627decc8,True,False
cubicasa5k/labels/train/10160.txt,CubiCasa5K/labels/train/10160.txt,raw_cubicasa\train\10160.txt,train,b085a3acc0cd0aa048875e8345cbda1328dcb804fed004c346ff2e4cc55fded2,e80c172d6a7d7b900c82b8080f8c42ad8c984dfe7db91d6ab26a59c0e0274e9a,True,False
cubicasa5k/labels/train/10161.txt,CubiCasa5K/labels/train/10161.txt,raw_cubicasa\train\10161.txt,train,2b3eb738309ab8d983a6c8703482d5f417442827ddbf48133d73df7eb42c14e5,b2300161a1638570545f8d0079524ae3edf66fe75c0733e5a5611863fa97eb8d,True,False
cubicasa5k/labels/train/10162.txt,CubiCasa5K/labels/train/10162.txt,raw_cubicasa\train\10162.txt,train,952ea85338e2df403c59c5fe0a0817f114ac4aec3e39d0b0c60f71c8f8e8c569,087756df1830da686da8eabacc9faa1384303ea1a64742634c7afe8433794d6c,True,False
cubicasa5k/labels/train/10163.txt,CubiCasa5K/labels/train/10163.txt,raw_cubicasa\train\10163.txt,train,c74ef60385de66f209bb1734da7414e40ff84059bf936694ec74d2ba95d9e772,cf6385b85317d2f0bc8eed50801cd0712cbc0ffd702bd1f018de71ed2c0bda4b,True,False
cubicasa5k/labels/train/10167.txt,CubiCasa5K/labels/train/10167.txt,raw_cubicasa\train\10167.txt,train,f7f875fac9a7eee0f8211e5097b5ced52b91b6591ed0090dbf44d1e33e2b4b67,e9c2ea768dcd9eafd3febd063a1af57f6d2440555a30ee22bac8799f6ea9e15b,True,False
cubicasa5k/labels/train/10170.txt,CubiCasa5K/labels/train/10170.txt,raw_cubicasa\train\10170.txt,train,ca0ba06df115d9837093f4158718383df99acfb8e9d30cd5e03706e5329cf089,6cd1a11b3672debbb67b7132d7e2491865ef6fb8798f15662180e6f350126b1b,True,False
cubicasa5k/labels/train/10172.txt,CubiCasa5K/labels/train/10172.txt,raw_cubicasa\train\10172.txt,train,062dca85eddd3de9aaee69cad5938c89fe3f004caadc02d3756fce284b90bf4b,65dca75f026f8b6ea021dbbf00b6fb5e872bcc38e797335a4150452ea70d3c1f,True,False
cubicasa5k/labels/train/10173.txt,CubiCasa5K/labels/train/10173.txt,raw_cubicasa\train\10173.txt,train,cf4afc59430bc552239a15e4bc9ee20ca90a6b54754d24746f87ae45c2add22b,26ad30d14c2e44d684d817a274f53dc683513b116de4f46a659919991c839303,True,False
cubicasa5k/labels/train/10176.txt,CubiCasa5K/labels/train/10176.txt,raw_cubicasa\train\10176.txt,train,113bcc27c182f40f9c0c220a0ebf551e515b165faa4f2625c38743236ebb1f96,aca3920b353e6a930ff0a4d6835e693792a4db76f5544cd566f55672e40526e2,True,False
cubicasa5k/labels/train/10179.txt,CubiCasa5K/labels/train/10179.txt,raw_cubicasa\train\10179.txt,train,9ae79046082432f1d4b8f35dab453ed5f2ea5808a7eebb7cd0e519de3a639f45,63384e1d17714542199104b39cb46afa09e1bdbecfaa24d731ce7838bb153aae,True,False
cubicasa5k/labels/train/1018.txt,CubiCasa5K/labels/train/1018.txt,raw_cubicasa\train\1018.txt,train,a57363e16fa80d81a280ac1556721123395b4d298b2b0110ae1fe946c13ea2ba,3c7ee8c1ba515d2ea05e9a9ba0c2f1f8da703b29c2020b799c2a694ff2a10d55,True,False
cubicasa5k/labels/train/10182.txt,CubiCasa5K/labels/train/10182.txt,raw_cubicasa\train\10182.txt,train,b2298ecda065a353cffbb7628a1d8762e3e4ce0955cdef30aa29a70d5cac4cbf,f3fd8894008512dc9eff1b100a65ed6ecef28c37b69348cf7823c41a08c0d88a,True,False
cubicasa5k/labels/train/10186.txt,CubiCasa5K/labels/train/10186.txt,raw_cubicasa\train\10186.txt,train,557e31273f83c0a1050e5b729ff9f0a2c11e33dfc7d9787d662768ffc70523eb,c9fbc7b13357d33d1ce9890d3a66a05cb1d189e309e28b8f22cd83322988bd68,True,False
