built_up_area_sqft,floors,bhk,city_tier,log_built_up_area,area_per_floor,area_per_bhk,is_multi_story,structural_complexity,soil_type_Black Cotton,soil_type_Clay,soil_type_Rocky,soil_type_Sandy Loam,seismic_zone_II,seismic_zone_III,seismic_zone_IV,seismic_zone_V,climate_zone_Cold,climate_zone_Composite,climate_zone_Hot-Dry,climate_zone_Moderate,climate_zone_Warm-Humid,finishing_tier_Basic,finishing_tier_Luxury,finishing_tier_Premium,finishing_tier_Standard,has_basement_False,has_basement_True,has_lift_False,has_lift_True,target_cost_per_sqft,target_total_cost
0.9582734496561394,1.0,0.0,1.0,0.7090448615955196,-0.02663748900474126,0.5700904334693733,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1782.5,7361012.0
1.019182572959105,0.0,1.0,0.0,0.7413904989637216,0.7481495784256935,0.2334370112008055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1322.2,5629663.0
0.07466356261358129,0.0,0.0,0.0,0.07589446932057384,-0.2754714552358885,-0.09864979054673587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1520.9,3452139.0
-0.7567317171669178,-1.0,2.0,1.0,-1.4822214556814377,-0.9087983523202678,-0.8026500782078709,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1894.9,985159.0
0.19643429820289593,0.0,1.0,-1.0,0.1890656404679407,-0.14350260668082657,-0.23357185235792233,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1884.9,4761446.0
1.79451485313157,1.0,-1.0,-1.0,1.0846786158915764,0.5775460728154298,2.2618795059420003,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3527.7,20777095.0
-0.040883229798909494,-1.0,0.0,0.0,-0.04398521502423578,0.6428010555448282,-0.18609877564229335,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5575.5,11749308.0
0.7686569823377797,0.0,0.0,-1.0,0.6015119517267253,0.47664285254553634,0.42658348465507634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2696.7,10060039.0
1.1308334620090035,0.0,1.0,-1.0,0.7982312690200399,0.869151058762953,0.29681235504575615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1811.5,8138707.0
-0.0447791331615016,0.0,-2.0,0.0,-0.04827372104374772,-0.40491729420093975,1.2624907858542638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1944.1,3923971.0
-0.16493449418583916,1.0,-2.0,-1.0,-0.18986995748553248,-0.8381540837999615,0.9896801567753186,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2103.9,3714435.0
0.06330842964212348,0.0,0.0,-1.0,0.06469727162103285,-0.287777563236146,-0.10724366696032069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1451.2,3259250.0
0.6437505196517443,0.0,1.0,-1.0,0.5241958488054642,0.34127566454270436,0.020334046493230996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2011.2,6974037.0
-0.4090460975638724,-1.0,0.0,0.0,-0.5535948393942333,-0.1551908347814894,-0.464734542708689,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1980.0,2478366.0
0.4838759487356132,0.0,-2.0,1.0,0.41620262402666525,0.16801184269807543,2.4627928300462054,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1620.1,5072695.0
0.09043722013041791,-1.0,-1.0,-1.0,0.09125472261368489,0.9274377292913689,0.32734039301702594,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2568.4,5915025.0
-0.7595823781639365,-1.0,1.0,-1.0,-1.494481865379846,-0.914977151316213,-0.77622660505924,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1916.5,984889.0
1.2502286467674695,1.0,-1.0,1.0,0.8558155757531276,0.1842998433846088,1.6439833875694432,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4604.6,21844683.0
1.0900690097516363,0.0,1.0,-1.0,0.7778304460974498,0.824972645941945,0.2736736124844933,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1799.1,7928634.0
-0.21377581926809258,0.0,2.0,0.0,-0.2533195042910969,-0.588067194439081,-0.556095719242732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2064.7,3432977.0
0.315401883811809,0.0,-1.0,-1.0,0.28904937379380474,-0.014571667632104103,0.5827295445964653,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2156.8,5988355.0
0.1301089190055946,-1.0,0.0,1.0,0.12892904072670025,1.0134260153182724,-0.05668722245195155,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3344.6,7981888.0
0.898124502619045,1.0,1.0,-1.0,0.6761023010809266,-0.0700950419428892,0.16472195753402494,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1988.1,7958364.0
0.1201316055160292,-1.0,-1.0,1.0,0.11957955498088263,0.9918002188324644,0.36105068229625503,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1811.4,4284867.0
1.0436507465168487,0.0,0.0,0.0,0.7541109358838317,0.7746669241166249,0.6347063159597994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1832.9,7898516.0
-0.3111734033328976,1.0,-1.0,0.0,-0.392479781835847,-0.9438115466306237,-0.12858452742669127,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5285.8,7705111.0
0.0002137995747765309,0.0,1.0,0.0,0.0002252830772318762,-0.35615627212460593,-0.3449506481364952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2101.5,4440680.0
-0.04449406706179978,-1.0,1.0,0.0,-0.04795933795670926,0.6349745768166312,-0.3703277539058988,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2040.2,4119164.0
-0.025489660415008556,-1.0,2.0,-1.0,-0.02720836211232814,0.6761665701229322,-0.4705956383380377,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2655.6,5467880.0
0.10706607594636024,-1.0,-1.0,-1.0,0.10720992688760643,0.9634807234343824,0.34621815501339426,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2070.3,4840361.0
0.10910904966089037,-1.0,0.0,-1.0,0.10915364876739264,0.9679088627148099,-0.07258050017079863,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2933.1,6870200.0
0.2849948331769431,0.0,-2.0,0.0,0.26437915624105013,-0.04752526227714497,2.011236763093076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3185.8,8641482.0
2.3452625577555795,1.0,1.0,1.0,1.274784009480025,0.9754607281542981,0.9861473184588553,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1341.7,9457509.0
0.18184841610148375,0.0,0.0,-1.0,0.17613076781632217,-0.1593100341121195,-0.01752935042519899,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3212.2,8015724.0
0.12512026226081188,0.0,0.0,1.0,0.12426462283481773,-0.22078908412177392,-0.0604627748512252,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1822.6,4330498.0
0.6525400577258853,0.0,-1.0,0.0,0.5298251785872089,0.3508013129947865,0.9654626849571204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2090.1,7286298.0
0.8784549417396159,0.0,-1.0,-1.0,0.6651032297033888,0.5956362232091136,1.2219305657934951,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1847.7,7319848.0
0.5008373816678745,1.0,-1.0,0.0,0.4281966225418087,-0.35713458196563036,0.7932435590873951,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2689.1,8515842.0
-0.30048342459407756,-1.0,0.0,-1.0,-0.37628096774634934,0.08011842698075557,-0.3825713309721147,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2135.6,3161115.0
0.00358708175458193,-1.0,0.0,0.0,0.0037734117326513384,0.7391903198815727,-0.1524424228259111,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2820.5,5980024.0
1.9600907460417385,1.0,-1.0,0.0,1.1455047034248567,0.697174486709146,2.4498480789629817,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1754.6,10945546.0
-0.6239859367390812,-1.0,0.0,-1.0,-1.0277718578078767,-0.6210722790757548,-0.6274069146545368,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3594.2,2872844.0
0.0007364207575632464,0.0,-2.0,1.0,0.0007757725069993374,-0.35558988221664434,1.365833048668668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1721.1,3638750.0
0.8734662849948333,1.0,-1.0,0.0,0.662295341077724,-0.08791057904786437,1.2162672371945846,0.0,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2291.5,9053946.0
1.4506301148578826,1.0,-2.0,1.0,0.9459379079525563,0.3290896998562568,4.657791122058215,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2512.5,12979324.0
1.9078761387796797,1.0,-1.0,1.0,1.1266978183566938,0.6594494861727918,2.3905719062943853,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1244.2,8074831.0
0.4020144671045601,0.0,-1.0,0.0,0.3563238170581015,0.0792945871146296,0.6810557163661208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3181.2,9412535.0
-0.5865947666615194,-1.0,0.0,0.0,-0.9285083823226252,-0.5400270322456073,-0.5991082504809333,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1807.5,1586985.0
-0.5870698768276892,-1.0,-1.0,0.0,-0.9297130106375256,-0.5410568320782648,-0.4417935671778644,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1821.5,1597456.0
-0.2555855138910333,-1.0,0.0,1.0,-0.3108303483588437,0.17743451116689188,-0.3485913593786519,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1854.4,2920124.0
0.20284828544618796,0.0,0.0,1.0,0.19470394696208904,-0.13655145781038824,-0.001636072706351901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1491.7,3788321.0
0.01603496810823031,-1.0,0.0,0.0,0.01676451595029978,0.7661710754972002,-0.14302152064867577,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1984.6,4259745.0
0.059127460179829325,-1.0,0.0,-1.0,0.06054442813292382,0.8595739203192377,-0.11040793944733106,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3596.3,8045283.0
-0.5806558895843972,-1.0,1.0,0.0,-0.9135650973148606,-0.5271545343373882,-0.6746642455187788,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1431.8,1275018.0
-0.25016925799669787,0.0,0.0,-1.0,-0.3032014859245301,-0.6275085280298643,-0.34449218820229766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1675.7,2657828.0
0.4803126224893398,0.0,-1.0,1.0,0.4136655045373545,0.1641500933256097,0.7699430071375918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2118.5,6617347.0
1.6594885439061184,1.0,-1.0,0.0,1.0323492769548794,0.47998970200167335,2.1085920785314896,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1979.2,11094406.0
0.859165468993123,0.0,0.0,0.0,0.6542045224303988,0.5747312866061658,0.49508279247046977,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1587.2,6223411.0
1.2457626112054734,0.0,-1.0,0.0,0.8537170814600067,0.9937053485228807,1.6389133600618468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2058.3,9745433.0
1.6244254136427885,1.0,-1.0,-1.0,1.018326517110051,0.45465662611829805,2.068786968950576,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1838.3,10168924.0
0.09799147177251746,-1.0,-1.0,0.0,0.0985327751238633,0.9438115466306237,0.3359162906096619,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2336.4,5417878.0
-0.28399710182798615,-1.0,-1.0,0.0,-0.351774967745438,0.1158524811739718,-0.0977328706783408,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2661.5,4031906.0
0.655390718722904,1.0,-2.0,-1.0,0.5316444951472126,-0.245469953444466,2.8522140917998597,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2014.7,7035534.0
