SQUARE_FT,log_square_ft,BHK_NO,sqft_per_bhk,LONGITUDE,LATITUDE,POSTED_BY_Builder,POSTED_BY_Dealer,POSTED_BY_Owner,BHK_OR_RK_BHK,BHK_OR_RK_RK,city_Bangalore,city_Bhiwadi,city_Bhopal,city_Bhubaneswar,city_Chandigarh,city_Chennai,city_Coimbatore,city_Faridabad,city_Ghaziabad,city_Gurgaon,city_Indore,city_Jaipur,city_Kochi,city_Kolkata,city_Lalitpur,city_Lucknow,city_Maharashtra,city_Mohali,city_Mumbai,city_Nagpur,city_Noida,city_Other,city_Pune,city_Surat,city_Vadodara,city_Visakhapatnam,UNDER_CONSTRUCTION,RERA,READY_TO_MOVE,RESALE,target_price_lacs,log_target_price,price_per_sqft_inr,raw_square_ft,raw_bhk,raw_city
0.27638999072687825,0.2619152830211598,0.0,0.8918308287130966,-0.22125317358136198,-1.0497646999673151,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,62.4,4.14946386144318,4635.999998695383,1345.987921,2,Maharashtra
-0.10978850257474543,-0.11514576407913743,0.0,0.12499958830902044,1.12386191102242,0.18498780763719752,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,4.2626798770413155,6363.000000006363,1100.110011,2,Other
-0.819812214006994,-1.1040012609766714,-1.0,0.7361897982750308,-0.9369850346751754,0.04993514165765977,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,45.0,3.828641396489095,6943.999999511141,648.0414747000001,1,Bangalore
-0.9582318065533373,-1.3770152616898867,-1.0,0.18647266130523407,-0.13487139308991686,-1.1586181150858488,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,3.044522437723423,3572.0000002150346,559.9104143,1,Other
1.1454832379432043,0.9057639870193815,2.0,-0.34419232886562284,0.8945112149089115,-0.07249402951305714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,120.0,4.795790545596741,6317.999998897509,1899.335233,4,Gurgaon
0.48713117946107254,0.43956242612686247,1.0,-0.22845693315420568,0.9144364942237242,0.015603961889439908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,75.0,4.330733340286331,5066.9999985184095,1480.165779,3,Noida
-1.0505113135138011,-1.5840165658115217,-1.0,-0.180004550728943,0.20703912745140662,2.7507612056612767,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,2.6390573296152584,2594.0000001795847,501.156515,1,Kolkata
-0.10978850257474543,-0.11514576407913743,0.0,0.12499958830902044,0.05045380334395368,1.0681809497473558,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,3.713572066704308,3636.000000003636,1100.110011,2,Other
-0.030948966874617397,-0.03174829660967842,0.0,0.28155056150521846,1.1704906677266091,-0.16331833379421315,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,3.4339872044851463,2608.0000010571093,1150.306748,2,Mohali
2.8741991740362143,1.760554860964974,2.0,1.3721556922877898,0.7212685021761284,-0.3761117675155216,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,4.51085950651685,3000.0,3000.0,4,Jaipur
0.04753068378573756,0.047732720830410434,0.0,0.4373869141406166,1.1631934280455052,-0.12613187862942693,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,3.58351893845611,2916.000001026432,1200.274348,2,Chandigarh
-1.1308391843230867,-1.7849718575543732,-1.0,-0.49901724501480504,-0.18766674285589827,-1.0961238341838602,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,74.0,4.31748811353631,16443.999999666677,450.0121625,1,Mumbai
-0.2670223639345926,-0.29346776609885916,0.0,-0.18721830841865114,0.03770846149084164,0.4421737600241353,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,3.9318256327243257,5000.0,1000.0,2,Nagpur
0.37693151140494685,0.34877459620990586,1.0,-0.3743386081021925,0.91530969147149,0.016620830086228403,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.0,4.174387269895637,4539.0000004134745,1410.002203,3,Noida
3.6158764812636304,2.033946337962761,2.0,2.108526747830415,0.20191026250011415,2.768707860931648,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,310.0,5.739792912179234,8928.000000571392,3472.222222,4,Kolkata
-0.9738691902842612,-1.4105202480734258,-1.0,0.12437063039957574,0.9249571184041031,0.01973000829583524,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,2.9444389791664403,3272.9999999154475,549.9541705,1,Ghaziabad
0.4413343541570381,0.4023663052781459,1.0,-0.28908250218269177,-0.9310090133320897,0.06883606928278914,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,170.0,5.14166355650266,11715.999997436264,1451.00717,3,Bangalore
0.7480690035590587,0.6384462817853099,1.0,0.11697102963521085,-1.3313363942386738,-0.19634631338142944,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.5,4.388257184424518,4828.999998598679,1646.303583,3,Other
0.08648275751692935,0.08596226004535198,0.0,0.5147337046369771,-0.2707324570743119,-0.8609158098494144,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,94.0,4.553876891600541,7673.000000592617,1225.074938,2,Pune
0.18670963616903635,0.18088245225038913,1.0,-0.6261532120901864,0.20191026250011415,2.768707860931648,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52.2,3.9740583963475986,4049.999999650862,1288.888889,3,Kolkata
-0.847882352960578,-1.1562381039347083,0.0,-1.3406268840173943,0.17300491237074445,-1.6405080570150035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,2.833213344056216,2539.0000000603013,630.169358,2,Other
0.7070107769107055,0.6085201095223555,1.0,0.0626183897451771,-0.9381341466287213,-0.62342215741974,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,4.290459441148391,4444.000000553031,1620.162016,3,Other
-0.16231497881202883,-0.17284678544128076,0.0,0.020698226048456867,-0.2810834605882889,-0.868198546972017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,160.0,5.081404364984463,14999.9999953125,1066.666667,2,Maharashtra
-0.16570342390870263,-0.17663085898381334,0.0,0.013969820397720592,-0.2102928140376309,-1.1122569697579077,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,150.0,5.017279836814924,14091.000003052111,1064.509261,2,Mumbai
1.6083680665397422,1.1754851525285501,1.0,1.255829888991182,-0.19812581592216041,-1.1189414012418597,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,450.0,6.111467339502679,20510.000000993594,2194.0516820000003,3,Lalitpur
-0.7774329995704301,-1.0278001665543786,-1.0,0.9044938656294934,-0.20823949254420704,-1.0625752281354455,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,42.0,3.7612001156935624,6222.000000035555,675.024108,1,Mumbai
-0.560619424699882,-0.6801791634657511,0.0,-0.7702114118429614,-0.22118736123626814,-1.1289391387415428,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,110.0,4.709530201312334,13529.000000258036,813.0682237999999,2,Mumbai
0.047099789862488084,0.04730542032281068,1.0,-0.8109679087012275,0.7940954252963012,-0.18237311144070797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,4.007333185232471,4500.0,1200.0,3,Faridabad
0.7867410640905236,0.6662020749340732,1.0,0.168164876799494,-0.9279334106904581,0.10992156665577361,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,170.0,5.14166355650266,10173.999997091432,1670.92589,3,Bangalore
-0.8093981082637236,-1.084986267193293,0.0,-1.2642090575232257,-0.2643017860594538,-0.8891691596068259,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,56.4,4.050044303325521,8614.999999673119,654.6720836000001,2,Pune
1.9392703069586763,1.3469428763429196,2.0,0.4439156746974165,0.9162591174067384,0.014580306191711552,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,130.0,4.875197323201151,5406.000000218735,2404.735479,4,Noida
0.12563032831175824,0.12361234600877262,0.0,0.5924686919345693,-0.2651099995348154,-0.8864066467231412,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,4.394449154672439,6400.0,1250.0,2,Pune
-0.5763010022766237,-0.7032658481606328,0.0,-0.8013501826270544,0.1733706680296296,-1.0367623620503243,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,3.258096538021482,3112.9999998182006,803.083842,2,Vadodara
-0.10978850257474543,-0.11514576407913743,0.0,0.12499958830902044,-0.9435939671859176,0.0835337741019137,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,4.110873864173311,5454.000000005454,1100.110011,2,Bangalore
-0.6273906548832011,-0.7805203036342637,1.0,-1.7038544078311524,0.3128859743121163,2.511786621081472,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.9,2.9391619220655967,2323.0000000036334,770.5553164,3,Other
-0.28273333062298267,-0.31225676062907953,0.0,-0.21841543690347198,-0.1959360166699355,-1.0962585786470218,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,96.0,4.574710978503383,9696.999999604948,989.9969063,2,Mumbai
0.20420462083583069,0.1969684656087697,1.0,-0.60299345388582,0.45630220081926953,0.2752087785012217,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,140.0,4.948759890378168,10768.999997844663,1300.027858,3,Lalitpur
0.4873524094115487,0.43974032584038086,1.0,-0.2281640702418808,-0.06757353553032122,2.1377920510822266,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0,4.04305126783455,3782.9999998615153,1480.306635,3,Bhubaneswar
0.17051635800146908,0.16586903333696812,0.0,0.6815984866300276,-0.9359017350667233,0.06575932024434973,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,87.8,4.486386649998124,6866.999998772074,1278.57871,2,Bangalore
-0.7115098484716349,-0.9151101285169011,0.0,-1.0698332002982212,-0.19642132353123953,-1.0990565373689591,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,170.0,5.14166355650266,23709.999998651318,716.9970477,2,Maharashtra
0.1444602143363825,0.14145556764554834,0.0,0.6298590311362198,-0.9312350953089411,0.7104409361723525,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,4.61512051684126,7924.000003125227,1261.9888939999998,2,Chennai
1.6014094975163027,1.1717053466739402,2.0,0.10847205460660912,0.9144364942237242,0.015603961889439908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,4.61512051684126,4566.999999026316,2189.621196,4,Noida
0.3614858376809734,0.33569023084533994,1.0,-0.3947855004867121,0.8959724620315448,0.010904497347848513,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,3.9318256327243257,3571.000000414236,1400.1680199999998,3,Faridabad
-0.07063291067071939,-0.07326177193609419,0.0,0.20275050305265574,-0.647344667181881,-0.5461343925186636,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,3.58351893845611,3111.0000000177774,1125.04018,2,Other
-0.3563483265067651,-0.4028984916723328,0.0,-0.36459208729972153,0.9077346432041717,0.014434752004828553,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33.0,3.5263605246161616,3499.000000008058,943.1266076,2,Noida
0.6212486972863466,0.5444222842639074,1.0,-0.050912948808874266,0.22563028636774254,-0.37935569018829013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,3.713572066704308,2554.9999999041875,1565.55773,3,Indore
0.19718821250021334,0.19053373176153302,0.0,0.7345605537153495,-0.27682009899549737,-0.8503147389325992,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,150.0,5.017279836814924,11577.999998774274,1295.5605460000002,2,Pune
-0.2978186534640287,-0.3304768749378264,0.0,-0.2483702298987934,-0.07162703149748063,2.134761557605772,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.5,3.1986731175506815,2396.999999908914,980.3921569,2,Bhubaneswar
